id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
To Barcelona with Love_2025_10592564_1707,"Anna, para ya. ¿Podrías esperar, por favor?",requests,0.7763166093826294,To Barcelona with Love,"01:10:05,201","01:10:07,912",¿Por qué no? | ¡Anna! ¡Anna!,"Al menos dime por qué. | Bueno. Quieren que lea ""Mi Amor"" en voz alta en inglés.",
To Barcelona with Love_2025_10592564_1717,"Así que si algo bueno puede salir de esto,",plans,0.8,To Barcelona with Love,"01:10:35,522","01:10:37,483",Se suponía que debía traducir tus palabras. | y yo no lo hice.,"estoy feliz por ti, te lo prometo. | Y una vez que terminemos de leer este libro,",
To Barcelona with Love_2025_10592564_1718,"estoy feliz por ti, te lo prometo.",emotions,1.0,To Barcelona with Love,"01:10:37,518","01:10:40,159","y yo no lo hice. | Así que si algo bueno puede salir de esto,","Y una vez que terminemos de leer este libro, | seguiré adelante.",
To Barcelona with Love_2025_10592564_1732,Espera un segundo.,farewells,0.6210964393615723,To Barcelona with Love,"01:11:14,972","01:11:16,153",Y eso es lo que se supone que debes escribir. | Eso es lo que estás destinada a ser.,¿Cómo supiste que fueron escritas por mí? | Porque todas fueron publicadas de forma anónima.,
To Barcelona with Love_2025_10592564_1757,Gracias. Igualmente. Igualmente.,farewells,0.6629923057556153,To Barcelona with Love,"01:12:16,582","01:12:18,292","Sí, por supuesto. | Esto significa mucho para mí.",Esa fue una señal. | ¿Me crees?,
To Barcelona with Love_2025_10592564_1769,Sí. Lo es. ¿Qué trato? ¿Con quién?,greetings,0.6993423652648927,To Barcelona with Love,"01:12:39,730","01:12:41,398","¿Qué trato? | Oh, eh. No importa.",Tenemos que darnos prisa. | La fila para ver a Anna Kelly ya está al final de la calle.,
To Barcelona with Love_2025_10592564_1786,¿Podrías parar con la comida?,requests,0.8,To Barcelona with Love,"01:13:23,816","01:13:25,567","Bueno, no realmente. Ambas. | Tú hiciste la comida.","Lo sabes, es mucho más que eso. | ¿Sabes qué es lo peor?",
To Barcelona with Love_2025_10592564_1798,Creo que es más que eso.,opinions,0.826304473876953,To Barcelona with Love,"01:13:47,631","01:13:49,299",¿Te preocupas por Nico? | Así es.,Creo que estás enamorada de él. | No puedo creer que no lo vi antes.,
To Barcelona with Love_2025_10592564_1799,Creo que estás enamorada de él.,opinions,0.8,To Barcelona with Love,"01:13:50,259","01:13:52,136",Así es. | Creo que es más que eso.,No puedo creer que no lo vi antes. | ¿Por qué no lo hice?,
To Barcelona with Love_2025_10592564_1815,¿Es eso lo que quieres oír?,plans,0.8,To Barcelona with Love,"01:14:27,588","01:14:28,839",¿Cómo no podría? | Es el hombre más increíble que he conocido.,No. | Pero al menos sabes que es la verdad.,
To Barcelona with Love_2025_10592564_1818,Ahí estás.,farewells,0.6186398696899414,To Barcelona with Love,"01:14:58,994","01:14:59,995",No. | Pero al menos sabes que es la verdad.,Estaba preocupado. | ¿Erica te encontró?,
To Barcelona with Love_2025_10592564_1819,Estaba preocupado.,emotions,0.7045968437194824,To Barcelona with Love,"01:15:00,787","01:15:01,872",Pero al menos sabes que es la verdad. | Ahí estás.,¿Erica te encontró? | Lo hizo. Pero.,
To Barcelona with Love_2025_10592564_1824,"Muy buenas tardes, bienvenidos señores y señoras.",greetings,1.0,To Barcelona with Love,"01:15:17,086","01:15:19,986",¿Dónde está? Ella. | EL JARDíN DE LOS LIBROS,"Bienvenidos a ""El Laberinto de los Libros"". | de la 115ª celebración de Sant Jordi.",
To Barcelona with Love_2025_10592564_1830,"Señoras y señores, por favor demos la bienvenida a.",requests,0.8,To Barcelona with Love,"01:15:44,414","01:15:47,084",de una autora que nos ayudó todos a enamorarnos. | de nuevo de Barcelona.,"Por favor, un fuerte aplauso. | para la autora de ""Barcelona Mi Amor"".",
To Barcelona with Love_2025_10592564_1831,"Por favor, un fuerte aplauso.",requests,0.8,To Barcelona with Love,"01:15:47,085","01:15:48,885","de nuevo de Barcelona. | Señoras y señores, por favor demos la bienvenida a.","para la autora de ""Barcelona Mi Amor"". | .Anna Kelly.",
To Barcelona with Love_2025_10592564_1860,"Erica, por favor ven aquí.",requests,0.8,To Barcelona with Love,"01:17:32,230","01:17:33,982",no fueron escritas por mí. | La verdadera autora es. Erica Olsen.,"Anna. Anna, por favor. ¡Anna, espera! | No entiendo.",
To Barcelona with Love_2025_10592564_1861,"Anna. Anna, por favor. ¡Anna, espera!",requests,0.8,To Barcelona with Love,"01:17:42,366","01:17:45,118","La verdadera autora es. Erica Olsen. | Erica, por favor ven aquí.","No entiendo. | La versión que leíste, las palabras que te enamoraron.",
To Barcelona with Love_2025_10592564_1880,Hola. Hola.,greetings,1.0,To Barcelona with Love,"01:18:54,604","01:18:56,189",La traeré de vuelta. | ¡Oh!,"Sabes, | ojalá no le hubieras contado a nadie sobre mi trabajo en tu libro.",
To Barcelona with Love_2025_10592564_1884,Lo lamento.,apologies,0.8,To Barcelona with Love,"01:19:05,991","01:19:07,075",ojalá no le hubieras contado a nadie sobre mi trabajo en tu libro. | ¿De qué sirvió?,"No pude mantener la mentira. | Y en términos de lo bueno que hizo,",
To Barcelona with Love_2025_10592564_1893,"Creo que si supiera toda la historia,",opinions,0.6551467800140381,To Barcelona with Love,"01:19:26,671","01:19:29,347",Nico va a estar muy molesto. | Y si pudiera encontrar una manera de ayudarlo a entender.,lo entendería todo. | ¿Toda la historia?,
To Barcelona with Love_2025_10592564_1901,es que no creo que en realidad se tratara de Nico y de mí.,opinions,0.8,To Barcelona with Love,"01:19:53,538","01:19:57,292","Oh, sí. Quiero decir, créeme, estoy reconsiderándolo todo. | Pero, sabes, lo que pasa con el destino.",Creo que lo del destino. | era que tú y yo nos volviéramos amigas.,
To Barcelona with Love_2025_10592564_1902,Creo que lo del destino.,opinions,0.8327979946136475,To Barcelona with Love,"01:19:58,168","01:19:59,634","Pero, sabes, lo que pasa con el destino. | es que no creo que en realidad se tratara de Nico y de mí.",era que tú y yo nos volviéramos amigas. | Y cambiar la vida de la otra.,
To Barcelona with Love_2025_10592564_1912,¿Quieres que yo lo firme?,plans,0.8,To Barcelona with Love,"01:20:30,515","01:20:32,015",Oh. | ¿Sabes qué? Ya firmé esto.,"¿Qué está pasando? | Bueno, cuando dijiste la verdad,",
To Barcelona with Love_2025_10592564_1933,"Bueno, yo. lo siento mucho, Nico.",apologies,0.6347485733032228,To Barcelona with Love,"01:21:38,602","01:21:40,750",Lo hice. | Es maravilloso.,Debería habertelo contado todo. | Debería haberte hablado del libro.,
To Barcelona with Love_2025_10592564_1952,Hasta hoy.,farewells,0.8,To Barcelona with Love,"01:22:37,577","01:22:38,745","Sabes, para dos personas que amamos las palabras, | no las hemos estado usando muy bien.","Rubia, quizás puedas ayudarme con una última traducción. | Te amo.",
To Barcelona with Love_2025_10592564_1955,"Yo también te amo, Nico.",emotions,0.7878165626525878,To Barcelona with Love,"01:22:53,593","01:22:55,178","Rubia, quizás puedas ayudarme con una última traducción. | Te amo.",Subtítulos de Olya.,
Un Papillon sur lépaule_1978_739402_2,"Bueno, me voy. Hasta el sábado.",plans,0.7682783317565919,Un Papillon sur lépaule,"00:02:15,120","00:02:17,111",UNA MARIPOSA EN EL HOMBRO,"Adiós. | Y ahora, ¿se irá a Australia? Pues sí.",
Un Papillon sur lépaule_1978_739402_27,"Sí, pero dígame rápido antes de que se le olvide,",farewells,0.6131093215942384,Un Papillon sur lépaule,"00:10:48,040","00:10:51,112",¿Anteayer? | Tengo mucho sueño.,¿con qué estaba soñando? | Había unos.,
Un Papillon sur lépaule_1978_739402_38,Hasta mañana.,farewells,0.9666666666666667,Un Papillon sur lépaule,"00:11:31,800","00:11:33,028",Eso le borrará los sueños. | Es muy importante que duerma.,"¿Fériaud va con ''D''? | Sí, Roland Fériaud.",
Un Papillon sur lépaule_1978_739402_51,Entiéndame.,farewells,0.7770844650268556,Un Papillon sur lépaule,"00:12:54,920","00:12:56,194","Porque ya había estado el año pasado. | Pero, ¿por qué me pregunta eso?",Debemos recapitularlo todo antes de que se vaya. | ¿Recapitular el qué?,
Un Papillon sur lépaule_1978_739402_55,"Bueno, ¿cuándo podré salir? Creo que mañana.",plans,0.6651404571533204,Un Papillon sur lépaule,"00:13:10,240","00:13:13,630",¿Recapitular el qué? | Lo ocurrido.,"¿Aún le duele? Un poco, sí. | Bien, ¿y después? Después, ¿qué?",
Un Papillon sur lépaule_1978_739402_61,Estamos a miércoles. No llega antes de mañana.,plans,0.8227060222625732,Un Papillon sur lépaule,"00:13:44,120","00:13:47,112",Sí. | Aquí tiene. Llegará el jueves con el tren de las 11:11.,¿ Y después? | ¿Miércoles?,
Un Papillon sur lépaule_1978_739402_72,"Bien, siga.",farewells,0.7825580787658692,Un Papillon sur lépaule,"00:14:41,040","00:14:43,554","No. Digo, ¿nada en particular? | No, no.","Pues, ya se lo he dicho, subí directamente a mi habitación. | ¿Recuerda el número? No.",
Un Papillon sur lépaule_1978_739402_87,Creo que no me he explicado bien.,opinions,0.8,Un Papillon sur lépaule,"00:17:08,160","00:17:10,799",¿Quién era el muerto de la habitación? | ¿Qué muerto? El que vi en el hotel.,No había ningún muerto en esa habitación. | Usted cree haberlo visto por culpa del golpe que recibió.,
Un Papillon sur lépaule_1978_739402_97,"Señorita, ¿tiene el número del hotel Colón, por favor?",requests,0.8,Un Papillon sur lépaule,"00:17:43,840","00:17:47,594","Llame si quiere. | Llame a la policía, si quiere, o al hotel.","32O-14-04. | Pero, a ver, me han pegado, ¿no?",
Un Papillon sur lépaule_1978_739402_112,"Quisiera pasear un rato, por favor.",requests,0.8,Un Papillon sur lépaule,"00:19:04,040","00:19:06,873","sé que cuesta admitir que lo que uno ha visto no es real. | Pero descuide, pronto se le pasará.","Pues, vaya al jardín. Le irá bien. | Dígame, ¿y el maletín?",
Un Papillon sur lépaule_1978_739402_131,Aquí está.,farewells,0.6298790168762207,Un Papillon sur lépaule,"00:23:16,480","00:23:17,515",y cualquiera entra en mi habitación. | ¿Es usted médico o qué?,"¿No pueden respetar mi intimidad? | Claro, naturalmente.",
Un Papillon sur lépaule_1978_739402_141,"Sí, debo admitir que estoy bastante contento.",emotions,0.724935646057129,Un Papillon sur lépaule,"00:23:47,000","00:23:49,275","A veces, resulta ser una excelente terapia, muy suave. | ¿ Verdad, señor?","Me olvidaba, | el Sr. Raphaël, que estará un tiempo con nosotros, Sr. Fériaud.",
Un Papillon sur lépaule_1978_739402_144,Encantado.,farewells,0.8,Un Papillon sur lépaule,"00:23:56,840","00:23:57,955","Me olvidaba, | el Sr. Raphaël, que estará un tiempo con nosotros, Sr. Fériaud.","¿Cómo has dicho? | Sí, ahora se lo pregunto.",
Un Papillon sur lépaule_1978_739402_159,Un poco más tarde.,farewells,0.631177158355713,Un Papillon sur lépaule,"00:24:50,440","00:24:51,634",Quería comentarle algo sobre la comida. | Por supuesto.,"Venga. | Es un hombre bastante normal, nada peligroso.",
Un Papillon sur lépaule_1978_739402_164,Ahora debe descansar.,farewells,0.6045635414123536,Un Papillon sur lépaule,"00:25:34,960","00:25:36,871","Muy culto, pero habrá notado un problemilla. | No deja de hablarle a una mariposa que se imagina en su hombro.",Me pasaré esta noche. | ¿Le falta algo?,
Un Papillon sur lépaule_1978_739402_165,Me pasaré esta noche.,plans,0.9946446323394775,Un Papillon sur lépaule,"00:25:40,960","00:25:42,678",No deja de hablarle a una mariposa que se imagina en su hombro. | Ahora debe descansar.,"¿Le falta algo? | No, no.",lexical:che
Un Papillon sur lépaule_1978_739402_168,Buenas noches.,farewells,0.7582600784301758,Un Papillon sur lépaule,"00:27:12,560","00:27:13,879","¿Le falta algo? | No, no.","Vengo a despedirme. | Mañana no estaré,",lexical:che
Un Papillon sur lépaule_1978_739402_170,"Mañana no estaré,",plans,0.8,Un Papillon sur lépaule,"00:27:28,240","00:27:29,719",Buenas noches. | Vengo a despedirme.,"pero, si quiere, la enfermera le podrá acompañar al centro. | ¿Qué era esa inyección que me puso ayer?",
Un Papillon sur lépaule_1978_739402_181,"Bien, bien.",farewells,0.7379961204528809,Un Papillon sur lépaule,"00:28:07,720","00:28:09,153","¿ Y el maletín? ¿Sigue sin recordarlo? | Ya se lo dije. No recuerdo ningún maletín, nunca lo tuve.","No, como parecía preocuparle tanto. | Tome. Por si sufre insomnio.",
Un Papillon sur lépaule_1978_739402_184,Buenas noches.,farewells,0.7582600784301758,Un Papillon sur lépaule,"00:28:17,280","00:28:18,554","No, como parecía preocuparle tanto. | Tome. Por si sufre insomnio.",Sr. Fériaud. | Sr. Fériaud.,lexical:che
Un Papillon sur lépaule_1978_739402_187,¿ Va a salir?,plans,0.9217996978759765,Un Papillon sur lépaule,"00:29:04,240","00:29:05,389",Sr. Fériaud. | Sr. Fériaud.,"¿No le da miedo a salir? | Con todo lo que pasa ahí fuera, tantos horrores.",
Un Papillon sur lépaule_1978_739402_188,¿No le da miedo a salir?,plans,0.6871706748008728,Un Papillon sur lépaule,"00:29:08,240","00:29:10,117",Sr. Fériaud. | ¿ Va a salir?,"Con todo lo que pasa ahí fuera, tantos horrores. | Aquí tampoco las cosas están mejor.",
Un Papillon sur lépaule_1978_739402_199,"Venga, vamos, vamos.",farewells,0.655707187652588,Un Papillon sur lépaule,"00:31:27,200","00:31:29,191","Es una tontería, pero tenía miedo. | Pero, ¿de qué? De nada. Tenía miedo.",Espera. Cogeremos un taxi. | Comeremos junto al mar. Bien.,
Un Papillon sur lépaule_1978_739402_216,"Sonia, dame tu pasaporte, por favor.",requests,0.8,Un Papillon sur lépaule,"00:33:45,920","00:33:47,956","Sí. | No, estás distraído.",¿Por qué te has cambiado de hotel? | Porque tuve un percance con el conserje,
Un Papillon sur lépaule_1978_739402_232,¿Qué quieres que te cuente? Todo va bien ahora.,greetings,0.6546790313720704,Un Papillon sur lépaule,"00:35:56,720","00:36:00,190",Solo voy a por mis cosas y vuelvo. | ¿Seguro que no tienes nada que contarme?,¿Por qué dices ahora? | Estaré aquí en veinte minutos.,
Un Papillon sur lépaule_1978_739402_248,"Espere, un segundo.",farewells,0.6403639030456544,Un Papillon sur lépaule,"00:37:25,440","00:37:26,919","Sr. Fériaud, de veras lo sentimos. Incluso aquí pasa. | Enseguida le doy la llave.","Disculpe, señora. | ¿Sí?",
Un Papillon sur lépaule_1978_739402_249,"Disculpe, señora.",apologies,0.6819514465332032,Un Papillon sur lépaule,"00:37:29,840","00:37:31,159","Enseguida le doy la llave. | Espere, un segundo.","¿Sí? | Perdone, pero he oído lo que decía.",
Un Papillon sur lépaule_1978_739402_254,Creo que sí.,opinions,0.9318207168579101,Un Papillon sur lépaule,"00:37:45,360","00:37:46,395","Ese hombre con traje marrón, alto. | ¿Lo ha visto?",¿Lo ha visto? ¿Dónde? ¿En este hotel? | Creo que sí.,
Un Papillon sur lépaule_1978_739402_256,Creo que sí.,opinions,0.9318207168579101,Un Papillon sur lépaule,"00:37:49,920","00:37:51,069",Creo que sí. | ¿Lo ha visto? ¿Dónde? ¿En este hotel?,Es mi marido. No es propio de él dejarme sin noticias. | ¿ Vive usted en Barcelona?,
Un Papillon sur lépaule_1978_739402_295,¿Aquí le va bien?,greetings,0.6326035690307618,Un Papillon sur lépaule,"00:45:44,400","00:45:46,356","Pero ¿quién es usted? | Evitemos este tipo de preguntas, ¿vale?",¿Qué es esa historia de maletín? | ¿De qué está hablando?,
Un Papillon sur lépaule_1978_739402_298,¿Qué tal su cabeza?,greetings,0.7631851577758789,Un Papillon sur lépaule,"00:45:56,120","00:45:57,678",¿Qué es esa historia de maletín? | ¿De qué está hablando?,El conserje del hotel habla mucho. | Muchísimo.,
Un Papillon sur lépaule_1978_739402_303,"Bueno, me parece.",opinions,1.0,Un Papillon sur lépaule,"00:46:11,080","00:46:13,355","El problema no está dentro de nosotros, | sino alrededor de nosotros.","Cada uno con su vida. | ¿Quiere que le deje en algún sitio? Sí, a comisaría.",
Un Papillon sur lépaule_1978_739402_316,"Disculpe, señor, quisiera hablar con usted, por favor.",requests,0.8,Un Papillon sur lépaule,"00:48:08,440","00:48:11,273","Esta vez, sí. | Disculpe, señor. Quisiera hablar con el comisario o un inspector.",¿De qué se trata? | Quisiera denunciar dos asesinatos.,
Un Papillon sur lépaule_1978_739402_324,Tenga. Gracias,farewells,0.8,Un Papillon sur lépaule,"00:49:02,720","00:49:04,119",¿Es usted francés? Sí. | ¿Me da su pasaporte? Sí.,¿Cuánto lleva en Barcelona? | Desembarqué hace tres días para una escala de una semana.,
Un Papillon sur lépaule_1978_739402_341,"Me desperté en una casa de reposo, una clínica, con unos locos.",family,0.8,Un Papillon sur lépaule,"00:50:07,840","00:50:11,150","Porque cuando descubrí el primer cadáver, me golpearon. | ¿Quién? No lo sé.",Me pusieron unas inyecciones para dormirme durante dos días. | Hablé con un doctor,
Un Papillon sur lépaule_1978_739402_345,y he salido esta mañana.,plans,0.8,Un Papillon sur lépaule,"00:50:22,520","00:50:23,794","Hablé con un doctor | que me dijo que tenía alucinaciones debido al golpe,",Pero esta vez. | Así que le llevaron a una clínica. Sí.,
Un Papillon sur lépaule_1978_739402_350,"Y, ahora, Sr. Fériaud, ¿qué tal se encuentra?",greetings,0.8,Un Papillon sur lépaule,"00:50:41,400","00:50:45,598",¿ Y cómo se llama? | No lo recuerdo. Pero sabría encontrarla. Está la parte alta.,Muy bien. Pero ¿por qué me lo pregunta? | ¿Diga? ¿Sí?,
Un Papillon sur lépaule_1978_739402_352,¿Diga? ¿Sí?,greetings,0.6430897903442383,Un Papillon sur lépaule,"00:52:33,760","00:52:35,079","Y, ahora, Sr. Fériaud, ¿qué tal se encuentra? | Muy bien. Pero ¿por qué me lo pregunta?","Sí, pero te estaba esperando. | Hazte la maleta que nos vamos.",
Un Papillon sur lépaule_1978_739402_365,Espera un segundo. ¿Sí?,farewells,0.6378856849670411,Un Papillon sur lépaule,"00:53:13,880","00:53:15,233",Lo único que sé es que debemos irnos de aquí. | ¿Estás seguro de que no has hecho nada?,"¿Qué pasa? No, espera, que llaman a la puerta. | Sonia.",
Un Papillon sur lépaule_1978_739402_380,"La he visto salir, cruzar y subirse a la ambulancia.",plans,0.8,Un Papillon sur lépaule,"00:54:41,800","00:54:45,509","¿Estaba normal o.? ¿Cómo, normal? | Si andaba sola. Sí.",Discúlpeme. ¿Una ambulancia? | Ah sí.,
Un Papillon sur lépaule_1978_739402_383,Sr. Fériaud. Una llamada para usted.,farewells,0.6027116012573243,Un Papillon sur lépaule,"00:54:56,080","00:54:58,469",Discúlpeme. ¿Una ambulancia? | Ah sí.,"Encima de aquella mesa, allí. | ¿Sí?",
Un Papillon sur lépaule_1978_739402_410,¿AI sótano? Sí.,farewells,0.6500110816955567,Un Papillon sur lépaule,"00:59:08,920","00:59:10,433","Ah, sí. | ¿Ha bajado usted al sótano?","No, ¿por qué? ¿Debería bajar? | Creo que sí.",
Un Papillon sur lépaule_1978_739402_412,Creo que sí.,opinions,0.9318207168579101,Un Papillon sur lépaule,"00:59:15,160","00:59:16,195","¿AI sótano? Sí. | No, ¿por qué? ¿Debería bajar?",Es la puerta de detrás de la escalera. | ¿Lo ha visto? Sí.,
Un Papillon sur lépaule_1978_739402_419,Creo que fue anteayer.,opinions,0.7230087065696716,Un Papillon sur lépaule,"01:01:12,760","01:01:14,398",Junto al mar. | Y ¿qué día exactamente le trajeron aquí?,O antes. | Dígales que me vengan a buscar. No puedo quedarme aquí.,
Un Papillon sur lépaule_1978_739402_422,"Vale, vale.",farewells,0.6436857414245606,Un Papillon sur lépaule,"01:01:21,800","01:01:22,915",O antes. | Dígales que me vengan a buscar. No puedo quedarme aquí.,"Cuento con usted. No me olvide. | Quisiera hablar,",
Un Papillon sur lépaule_1978_739402_423,Cuento con usted. No me olvide.,farewells,0.6538668823242189,Un Papillon sur lépaule,"01:01:24,040","01:01:26,554","Dígales que me vengan a buscar. No puedo quedarme aquí. | Vale, vale.","Quisiera hablar, | intentar explicar lo que me ocurre, pero es difícil.",
Un Papillon sur lépaule_1978_739402_436,"Con el hotel Lara, por favor.",requests,0.8,Un Papillon sur lépaule,"01:02:48,600","01:02:50,431",Quizá hasta me esté buscando la policía. | No puedo hablar con nadie.,¿Por qué me ha pedido que viniera? ¿Sabe algo? | ¿Se lo ha dicho a la policía? No.,
Un Papillon sur lépaule_1978_739402_440,Prefiero no ir.,opinions,0.8,Un Papillon sur lépaule,"01:03:47,280","01:03:48,952",¿Se lo ha dicho a la policía? No. | ¿Por qué?,"¿Qué hace su marido? | Viaja, transporta cosas.",
Un Papillon sur lépaule_1978_739402_447,"Últimamente, estaba tan preocupado.",emotions,0.720739164352417,Un Papillon sur lépaule,"01:04:16,880","01:04:19,075","Sí, es importante para él. | No me pregunte porqué.","Nos separamos en la estación. | Me dio su maletín,",
Un Papillon sur lépaule_1978_739402_457,Démela. Iré yo.,farewells,0.641124267578125,Un Papillon sur lépaule,"01:04:45,680","01:04:46,954",¿Tiene la llave? | Sí.,"No. Usted, no. | Ellos enseguida le reconocerían. ¿Ellos?",
Un Papillon sur lépaule_1978_739402_467,¿Es usted? Sí.,greetings,0.7115985107421876,Un Papillon sur lépaule,"01:08:15,760","01:08:17,318",Y no sé porqué. | ¿Sí?,"En el claustro de la catedral. Solo y sin nada, ¿entendido? | Sí. ¿ Y mi mujer?",
Un Papillon sur lépaule_1978_739402_474,"Mi hermano era como usted, le visito cada jueves.",family,0.6789845371246338,Un Papillon sur lépaule,"01:09:55,360","01:09:58,636","Es la mejor del día. Nunca hay demasiada gente. | Seguramente, no le guste la multitud.",No le gusta la gente. | Siempre se queda solo.,
Un Papillon sur lépaule_1978_739402_487,llevarle algo esta noche.,plans,0.9181253576278686,Un Papillon sur lépaule,"01:10:39,160","01:10:41,116","El médico dice que saldrá de esta, pero con el tiempo. | Debería ir a verle,","Terminal Morot, primer piso. | Es la habitación del fondo. ¿Se acordará?",lexical:che
Un Papillon sur lépaule_1978_739402_516,Sinceramente.,farewells,0.6789478492736817,Un Papillon sur lépaule,"01:14:34,120","01:14:35,314","No, espere, no puede. | Espero que no le pase nada.",Terminal Morot. | ¿Sí?,
Un Papillon sur lépaule_1978_739402_550,"Pues creo que ahora ya está claro, ¿no?",opinions,0.8082231664657592,Un Papillon sur lépaule,"01:27:00,440","01:27:03,238",¿Sería tan amable de esperarse un momento en la sala de al lado? | Bien.,"Sr. Fériaud, nada es del todo claro. | Es peligroso querer entenderlo todo.",
Un Papillon sur lépaule_1978_739402_568,a mí y a usted.,farewells,0.639864845275879,Un Papillon sur lépaule,"01:28:10,400","01:28:11,879","Sr. Fériaud, | en este mundo pasan cosas que nos superan,",Siga mi consejo y olvídese de esa gente. | ¿Qué gente?,
Un Papillon sur lépaule_1978_739402_579,Hace Ud. Bien.,farewells,0.7842280578613282,Un Papillon sur lépaule,"01:28:58,520","01:28:59,589","esto es suyo. | Lo entiendo, sí.",¿Qué te han dicho? Nada. | ¿Han dicho algo? No ha pasado nada.,
Un Papillon sur lépaule_1978_739402_582,"Pero, por favor. ¿Por qué?",requests,0.8,Un Papillon sur lépaule,"01:29:57,480","01:30:01,792",¿Qué te han dicho? Nada. | ¿Han dicho algo? No ha pasado nada.,"Es increíble, me dejan solo. | Sí. ¿ Y Martins llegará mañana seguro?",
Un Papillon sur lépaule_1978_739402_584,Sí. ¿ Y Martins llegará mañana seguro?,plans,0.7988512420654297,Un Papillon sur lépaule,"01:30:31,120","01:30:34,430","Pero, por favor. ¿Por qué? | Es increíble, me dejan solo.","Sí, seguro. | Es mejor que me sustituya él,",
Un Papillon sur lépaule_1978_739402_588,Te llamaré para decirte a qué hora llegaré pasado mañana.,plans,0.7952663087844848,Un Papillon sur lépaule,"01:30:43,960","01:30:46,793","Es mejor que me sustituya él, | ya sabe de qué van las cosas.",Sí. | Ya está.,
Un Papillon sur lépaule_1978_739402_599,Quizá tenga miedo. El tren. Mañana te llamo.,plans,0.8,Un Papillon sur lépaule,"01:31:19,800","01:31:22,314","¿Qué te estás imaginando? No lo sé. | No, nada. No sé.",Hasta mañana. ¡Llámame! ¡Mañana! | ROLAND FÉRIAUD FUE ASESINADO EL 17 DE MARZO EN BARCELONA.,
Un Papillon sur lépaule_1978_739402_600,Hasta mañana. ¡Llámame! ¡Mañana!,farewells,0.8717941904067993,Un Papillon sur lépaule,"01:31:22,520","01:31:24,317","No, nada. No sé. | Quizá tenga miedo. El tren. Mañana te llamo.",ROLAND FÉRIAUD FUE ASESINADO EL 17 DE MARZO EN BARCELONA. | TRAS 4 DÍAS DE INVESTIGAClÓN CERRARON EL CASO.,
Barcelona_1994_1396474_6,Podrías haberme llamado. Te llamé.,requests,0.8,Barcelona,"00:03:14,602","00:03:17,070","Por otra parte, era totalmente típico. | Estaba furioso, pero trataba de no demostrarlo.",Desde una de esas cabinas que se cortan por falta de cambio. | ¡Llamaste una vez del aeropuerto! ¡Al menos lo hice una vez!,
Barcelona_1994_1396474_14,"Sí, estoy de acuerdo.",opinions,0.9374284648895264,Barcelona,"00:03:41,162","00:03:43,130","¿Sabes lo que el Dr. Johnson dice? | Las visitas, como el pescado, apestan después del tercer día.","En realidad, te darás cuenta de que apesto desde el primer día. | Hoy vi a la chica más bonita de la feria.",
Barcelona_1994_1396474_23,No le has hablado y ya quieres casarte y pasar tu vida con ella.,plans,0.8,Barcelona,"00:04:14,195","00:04:17,653","algunas de ellas muy intensas, casi incontrolables. | Sí, pero. Lo son.",Creo que. | El interés por la belleza femenina ha arruinado más vidas que.,
Barcelona_1994_1396474_29,"En nuestra familia, lo de ""la bonita hermana de Boynton.""",family,0.8088116073608399,Barcelona,"00:04:28,776","00:04:31,574","¿En el lago? ¿Charlie Johnson? Lo sé, fue patético. | Hay tantos casos.","¿Está relacionado contigo y Betty? No, eso fue diferente. | Hay muchas chicas atractivas ahí dentro.",
Barcelona_1994_1396474_35,"Supongo que si quisieras conocer a las chicas, podrías ir a la feria.",requests,0.8,Barcelona,"00:04:53,701","00:04:57,262","Genial, chicas de la feria. | En realidad, mucha gente viene por aquí, es muy popular.",Pero el ambiente no es muy bueno y las ferias son periódicas. | mientras que aquí las chicas vienen siempre.,
Barcelona_1994_1396474_53,"Escucha, creo que por hoy basta. Obviamente debes de estar cansado.",opinions,0.8,Barcelona,"00:06:26,860","00:06:29,658",Éste es el Palacio del Gobierno Catalán. | Ése es el Ayuntamiento.,¿Después de lo ocurrido? Estoy demasiado excitado. | Casi nos metemos en un lío. Podría haberse puesto muy feo.,
Barcelona_1994_1396474_77,no creo que logre dormir sin tomar otra copa.,opinions,0.8,Barcelona,"00:07:39,767","00:07:42,702",Es más o menos la avenida Michigan de Barcelona. | Es bonita. ¿Sabes? Después de todo lo que ha pasado hoy.,"Esta avenida aquí es la Diagonal. | En realidad, ésta se parece más con la avenida Michigan.",
Barcelona_1994_1396474_80,Solamente creo que enamorarse siempre.,opinions,0.8,Barcelona,"00:07:54,782","00:07:56,716","Esta avenida aquí es la Diagonal. | En realidad, ésta se parece más con la avenida Michigan.",de chicas increíblemente atractivas es realmente malo. | Quizá si me decidiera a salir sólo con chicas normaluchas.,
Barcelona_1994_1396474_82,Quizá si me decidiera a salir sólo con chicas normaluchas.,plans,0.8,Barcelona,"00:08:00,454","00:08:03,321",Solamente creo que enamorarse siempre. | de chicas increíblemente atractivas es realmente malo.,"o mejor dicho, chicas sencillas, podría evitarme todo eso. | Tengo un auténtico problema de ilusión romántica.",
Barcelona_1994_1396474_103,No. Puedes confiar en mí.,requests,0.7637038612365722,Barcelona,"00:09:04,885","00:09:07,217","Claro que si aparece y me gusta y es atractiva, será una excepción. | ¿Por qué te cuento todo esto? Debo de estar borracho.","Era tan sólo una idea. | Genial, porque sonaba realmente patética, loca.",
